0.500196752887846,0.0307769700671099,0.35
0.500402374524546,0.0316809696098615,0.35
0.500781159265384,0.0330691508443805,0.35
0.501439691314922,0.0350812399730171,0.35
0.502500224650495,0.0377721049669065,0.35
0.504075322454243,0.0410748176341518,0.35
0.506265645575054,0.0448646408295285,0.35
0.509112358012264,0.0488922704522568,0.35
0.512651800580257,0.0529666326075555,0.35
0.516891161488359,0.0568937697562264,0.35
0.521807672488316,0.0604854378835057,0.35
0.527348906488718,0.0635671909086103,0.35
0.533434167994933,0.0659855478166888,0.35
0.539956928151548,0.0676138969876525,0.35
0.546788218317359,0.0683568699788521,0.35
0.553780861359068,0.0681530087461071,0.35
0.560774389465044,0.0669756503241114,0.35
0.567600472353441,0.0648320552575302,0.35
0.574088661181066,0.0617609044409151,0.35
0.580072241922161,0.057828377668114,0.35
0.58539398789727,0.0531231009617826,0.35
0.589911604639893,0.0477503044863496,0.35
0.593502671266436,0.0418255656099544,0.35
0.596068900566953,0.0354685209385453,0.35
0.597539564508354,0.0287969168431163,0.35
0.597873961854248,0.0219213315476178,0.35
0.597062839072297,0.0149408460065388,0.35
0.595128713375669,0.00793986950993983,0.35
0.59212508626897,0.000986244045434076,0.35
0.588134575912901,-0.005869335657705,0.35
0.583266035542918,-0.012592636122876,0.35
0.577650761669124,-0.0191640635416438,0.35
0.571437928529403,-0.0255759066275851,0.35
0.564789413082328,-0.0318288982862402,0.35
0.557874196706194,-0.0379283863799249,0.35
0.55086254492518,-0.0438804193742988,0.35
0.543920174366271,-0.0496880471971089,0.35
0.537202616476551,-0.0553481120283582,0.35
0.530849980288828,-0.0608487600971575,0.35
0.524982301976331,-0.0661678471633358,0.35
0.519695647610832,-0.0712723414204603,0.35
0.515059108204209,-0.076118752922466,0.35
0.511112793759536,-0.0806545434752634,0.35
0.507866896854124,-0.0848204003844766,0.35
0.505301857532326,-0.0885531962776982,0.35
0.50336962140112,-0.0917894095069661,0.35
0.501995943238353,-0.0944687485162189,0.35
0.501083650572934,-0.0965377110074114,0.35
0.500516746946578,-0.0979528154572848,0.35
0.50016520417399,-0.0986832679056557,0.35
0.499890267981357,-0.0987128690662051,0.35
0.499550082823063,-0.0980410226745481,0.35
0.499005430125359,-0.0966827716276364,0.35
0.49812537010075,-0.0946678592635263,0.35
0.496792580766606,-0.0920388841128794,0.35
0.49490819875974,-0.088848682642143,0.35
0.492395984569329,-0.0851571312461373,0.35
0.489205659261814,-0.0810276020170796,0.35
0.485315289759443,-0.076523333512724,0.35
0.48073263417487,-0.0717039858883301,0.35
0.475495396352723,-0.0666226386290705,0.35
0.469670378264321,-0.061323459322625,0.35
0.463351558816059,-0.0558402253320852,0.35
0.456657166522342,-0.0501958199186893,0.35
0.44972584995455,-0.0444027543427306,0.35
0.442712082590004,-0.0384646924657051,0.35
0.435780966466718,-0.0323788795088013,0.35
0.429102620896165,-0.0261393070691765,0.35
0.422846357607395,-0.0197403871431658,0.35
0.417174851544543,-0.0131808630227618,0.35
0.412238516831911,-0.00646765787679261,0.35
0.408170290145244,0.000380645183469677,0.35
0.405081009146979,0.0073309838110881,0.35
0.403055552283523,0.0143339157285427,0.35
0.40214987887543,0.0213228413727226,0.35
0.402389076045186,0.0282144859814324,0.35
0.40376648279208,0.0349106972027524,0.35
0.406243922748422,0.0413015279033253,0.35
0.409753037236851,0.0472694865629038,0.35
0.414197670636758,0.0526947551285453,0.35
0.419457222189927,0.0574611019145752,0.35
0.425390843599717,0.0614621599658342,0.35
0.431842331360835,0.0646077032627616,0.35
0.438645537796593,0.0668295370995965,0.35
0.445630106179199,0.0680866264274638,0.35
0.45262732373762,0.0683691169790886,0.35
0.459475882234695,0.0677009571572575,0.35
0.466027339268776,0.0661409011420414,0.35
0.472151084399247,0.0637817613724591,0.35
0.477738632213721,0.0607478764019421,0.35
0.482707088895805,0.0571908623311064,0.35
0.487001668832267,0.0532838164589677,0.35
0.490597172233199,0.0492142343710618,0.35
0.493498372383423,0.0451759807174494,0.35
0.495739300636954,0.0413607145089886,0.35
0.497381457181094,0.0379492080356202,0.35
0.498468372082506,0.0352488593101653,0.35
0.499148639661015,0.0332251027866806,0.35
0.499543961184695,0.0318272128556464,0.35
0.499761518774679,0.0309187423304358,0.35
