-1.65681816033545e-05,-0.999997135561757,6.26744540493431e-05,0.000327034306629588
-1.65681816033545e-05,-0.999997135561757,6.26744540493431e-05,0.000327034306629588
-1.65681816038166e-05,-0.999997135561757,6.26744540492487e-05,0.000327034306629675
-1.65681816041169e-05,-0.999997135561757,6.26744540498529e-05,0.000327034306630802
-1.65681816041169e-05,-0.999997135561757,6.26744540498529e-05,0.000327034306630802
-1.62695973691106e-05,-0.999997136265294,6.23599080175528e-05,0.000324951535562876
-1.60041853188949e-05,-0.999997136886863,6.20803105688706e-05,0.000323100179712385
-1.60041853188949e-05,-0.999997136886863,6.20803105688706e-05,0.000323100179712385
-1.49101860754391e-05,-0.99999713690126,6.23608176027141e-05,0.000323053933728336
-1.41040796974757e-05,-0.999997136911052,6.25675045985073e-05,0.00032301985784813
-1.41040796974757e-05,-0.999997136911052,6.25675045985073e-05,0.00032301985784813
-1.52556598018962e-05,-0.999997136896851,6.22722368389749e-05,0.000323068537704967
-1.59466064748495e-05,-0.999997136887652,6.20950741906829e-05,0.000323097745708513
-1.6004185317021e-05,-0.999997136886863,6.20803105689586e-05,0.000323100179711812
-1.63691259546909e-05,-0.999997136031285,6.24647568236247e-05,0.000325645793086485
-1.65515937108564e-05,-0.999997135600961,6.26569793001162e-05,0.000326918597245099
-1.65681816038166e-05,-0.999997135561757,6.26744540491786e-05,0.000327034306630197
-1.65681816033037e-05,-0.999997135561757,6.26744540492202e-05,0.000327034306630109
-1.65681816030496e-05,-0.999997135561757,6.26744540496575e-05,0.000327034306629258
-1.65681816030496e-05,-0.999997135561757,6.26744540496575e-05,0.000327034306629258
-1.61580041056144e-05,-0.999997136527071,6.22423501106206e-05,0.000324173125013763
-1.60041853183311e-05,-0.999997136886863,6.20803105685588e-05,0.000323100179711421
-1.60041853183311e-05,-0.999997136886863,6.20803105685588e-05,0.000323100179711421
-1.47188206138123e-05,-0.999997136903647,6.24098842373114e-05,0.000323045844277466
-1.41040796975835e-05,-0.999997136911052,6.25675045985443e-05,0.00032301985784768
-1.41040796975835e-05,-0.999997136911052,6.25675045985443e-05,0.00032301985784768
-1.58214840373979e-05,-0.999997135972978,6.26420459050069e-05,0.000325817808074956
-1.64935118459201e-05,-0.999997135602971,6.26712132658417e-05,0.000326912656816045
-1.65681816032684e-05,-0.999997135561756,6.267445404949e-05,0.000327034306629485
-1.47014377189714e-05,-0.999997136585988,6.25934324161503e-05,0.000323993058488542
-1.41040796976344e-05,-0.999997136911052,6.25675045983328e-05,0.000323019857848197
-1.41040796976344e-05,-0.999997136911052,6.25675045983328e-05,0.000323019857848197
-1.59883929040968e-05,-0.999997135881234,6.26492901365027e-05,0.000326089731362435
-1.64957080154032e-05,-0.999997135601759,6.26713085821628e-05,0.000326916234751723
-1.65681816033607e-05,-0.999997135561757,6.26744540485319e-05,0.000327034306629173
-1.6123822257821e-05,-0.999997136607129,6.22063413506902e-05,0.000323934692828056
-1.60041853180136e-05,-0.999997136886862,6.20803105692464e-05,0.000323100179711739
-1.60041853180136e-05,-0.999997136886862,6.20803105692464e-05,0.000323100179711739
-1.44495540337405e-05,-0.999997136906941,6.24789247062172e-05,0.000323034461785292
-1.41040796984616e-05,-0.999997136911052,6.2567504598026e-05,0.000323019857847947
-1.41040796984616e-05,-0.999997136911052,6.2567504598026e-05,0.000323019857847947
-1.61333400787091e-05,-0.99999713580148,6.26555811528195e-05,0.000326325875233114
-1.64957080165353e-05,-0.999997135601759,6.26713085823079e-05,0.00032691623475274
-1.65681816044312e-05,-0.999997135561757,6.26744540489392e-05,0.000327034306630203
-1.60896403495985e-05,-0.999997136687127,6.21703325744879e-05,0.000323696260582925
-1.60041853174802e-05,-0.999997136886862,6.20803105685062e-05,0.000323100179711285
-1.60041853174802e-05,-0.999997136886862,6.20803105685062e-05,0.000323100179711285
-1.43343959496773e-05,-0.999997136908325,6.25084513781414e-05,0.000323029593803914
-1.41616587709529e-05,-0.999997136910375,6.25527413086728e-05,0.000323022291836223
-1.41040796969488e-05,-0.999997136911052,6.25675045979531e-05,0.000323019857847773
-1.41040796969488e-05,-0.999997136911052,6.25675045979531e-05,0.000323019857847773
-1.41040796969488e-05,-0.999997136911052,6.25675045979531e-05,0.000323019857847773
-1.41040796969488e-05,-0.999997136911052,6.25675045979531e-05,0.000323019857847773
-1.41040796969534e-05,-0.999997136911052,6.2567504597908e-05,0.000323019857847825
-1.41040796969534e-05,-0.999997136911052,6.2567504597908e-05,0.000323019857847825
-1.41040796969534e-05,-0.999997136911052,6.2567504597908e-05,0.000323019857847825
-1.60041853175912e-05,-0.999997136886862,6.20803105684694e-05,0.000323100179711937
-1.60041853175912e-05,-0.999997136886862,6.20803105684694e-05,0.000323100179711937
-1.59482999704235e-05,-0.99999713688763,6.20946399660936e-05,0.000323097817296966
-1.41040796967502e-05,-0.999997136911052,6.25675045983779e-05,0.000323019857847707
